InvoiceNo,StockCode,AirlineDescription,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
577355,79321,In-flight souvenir 1,4,18/11/2011 15:53,5.75,14911,EIRE
577357,79321,In-flight souvenir 1,24,18/11/2011 15:54,4.95,13098,United Kingdom
577358,79321,In-flight souvenir 1,1,18/11/2011 15:59,12.46,,United Kingdom
577536,79321,In-flight souvenir 1,1,20/11/2011 14:14,5.75,15850,United Kingdom
577633,79321,In-flight souvenir 1,4,21/11/2011 10:35,5.75,14194,United Kingdom
577719,79321,In-flight souvenir 1,48,21/11/2011 12:20,4.95,16013,United Kingdom
577720,79321,In-flight souvenir 1,96,21/11/2011 12:21,4.95,16013,United Kingdom
577756,79321,In-flight souvenir 1,4,21/11/2011 14:59,5.75,15115,United Kingdom
577774,79321,In-flight souvenir 1,3,21/11/2011 15:57,5.75,16712,United Kingdom
577842,79321,In-flight souvenir 1,96,22/11/2011 10:39,4.95,16353,United Kingdom
577843,79321,In-flight souvenir 1,48,22/11/2011 10:39,4.95,16353,United Kingdom
577844,79321,In-flight souvenir 1,10,22/11/2011 10:41,12.46,,United Kingdom
577852,79321,In-flight souvenir 1,480,22/11/2011 11:08,4.65,16532,United Kingdom
578030,79321,In-flight souvenir 1,12,22/11/2011 13:40,5.75,15498,United Kingdom
578068,79321,In-flight souvenir 1,4,22/11/2011 15:45,5.75,14505,United Kingdom
578111,79321,In-flight souvenir 1,4,23/11/2011 9:28,5.75,14790,United Kingdom
578171,79321,In-flight souvenir 1,24,23/11/2011 11:36,4.95,17685,United Kingdom
578231,79321,In-flight souvenir 1,2,23/11/2011 12:05,5.75,14527,United Kingdom
578243,79321,In-flight souvenir 1,4,23/11/2011 12:33,5.75,13448,United Kingdom
578248,79321,In-flight souvenir 1,3,23/11/2011 12:40,5.75,16255,United Kingdom
578266,79321,In-flight souvenir 1,2,23/11/2011 13:34,5.75,12748,United Kingdom
578270,79321,In-flight souvenir 1,3,23/11/2011 13:39,12.46,14096,United Kingdom
578289,79321,In-flight souvenir 1,24,23/11/2011 14:07,4.95,17841,United Kingdom
578305,79321,In-flight souvenir 1,8,23/11/2011 15:44,4.95,14088,United Kingdom
578344,79321,In-flight souvenir 1,2,24/11/2011 9:21,12.46,,United Kingdom
578678,79321,In-flight souvenir 1,24,24/11/2011 19:59,4.95,17841,United Kingdom
578688,79321,In-flight souvenir 1,2,25/11/2011 9:27,5.75,16719,United Kingdom
578702,79321,In-flight souvenir 1,12,25/11/2011 10:58,5.75,15382,United Kingdom
578746,79321,In-flight souvenir 1,18,25/11/2011 11:36,12.46,,United Kingdom
578791,79321,In-flight souvenir 1,5,25/11/2011 12:20,5.75,12841,United Kingdom
578844,79321,In-flight souvenir 1,1,25/11/2011 16:14,12.46,,United Kingdom
578940,79321,In-flight souvenir 1,6,27/11/2011 13:18,12.46,,United Kingdom
578948,79321,In-flight souvenir 1,8,27/11/2011 14:25,5.75,17411,United Kingdom
578950,79321,In-flight souvenir 1,1,27/11/2011 14:40,5.75,17885,United Kingdom
578993,79321,In-flight souvenir 1,1,27/11/2011 15:38,5.75,15987,United Kingdom
579003,79321,In-flight souvenir 1,4,28/11/2011 8:48,5.75,14741,United Kingdom
579013,79321,In-flight souvenir 1,24,28/11/2011 9:48,4.95,18229,United Kingdom
579179,79321,In-flight souvenir 1,2,28/11/2011 15:02,5.75,17237,United Kingdom
579187,79321,In-flight souvenir 1,1,28/11/2011 15:31,12.46,,United Kingdom
579196,79321,In-flight souvenir 1,1,28/11/2011 15:54,12.46,14096,United Kingdom
579291,79321,In-flight souvenir 1,9,29/11/2011 11:21,12.46,,United Kingdom
579451,79321,In-flight souvenir 1,48,29/11/2011 13:59,4.95,13147,United Kingdom
579512,79321,In-flight souvenir 1,1,29/11/2011 16:47,12.46,,United Kingdom
579516,79321,In-flight souvenir 1,24,29/11/2011 17:52,4.95,17841,United Kingdom
579530,79321,In-flight souvenir 1,4,30/11/2011 9:00,5.75,14794,United Kingdom
579548,79321,In-flight souvenir 1,4,30/11/2011 10:44,5.75,15073,United Kingdom
579751,79321,In-flight souvenir 1,1,30/11/2011 14:46,12.46,,United Kingdom
579787,79321,In-flight souvenir 1,6,30/11/2011 15:33,12.46,,United Kingdom
580094,79321,In-flight souvenir 1,5,1/12/2011 14:50,5.75,15904,United Kingdom
580118,79321,In-flight souvenir 1,8,1/12/2011 16:31,5.75,16011,United Kingdom
580148,79321,In-flight souvenir 1,2,2/12/2011 10:08,12.46,,United Kingdom
580178,79321,In-flight souvenir 1,96,2/12/2011 11:53,4.7,16013,United Kingdom
580189,79321,In-flight souvenir 1,48,2/12/2011 12:02,4.95,16353,United Kingdom
580272,79321,In-flight souvenir 1,1,2/12/2011 12:52,5.75,15547,United Kingdom
580357,79321,In-flight souvenir 1,24,2/12/2011 16:07,4.95,15856,United Kingdom
580367,79321,In-flight souvenir 1,1,2/12/2011 16:39,12.46,,United Kingdom
580540,79321,In-flight souvenir 1,4,5/12/2011 8:49,5.75,13417,United Kingdom
580610,79321,In-flight souvenir 1,6,5/12/2011 11:48,12.46,,United Kingdom
580612,79321,In-flight souvenir 1,5,5/12/2011 11:58,12.46,,United Kingdom
580727,79321,In-flight souvenir 1,2,5/12/2011 17:17,12.46,14096,United Kingdom
580729,79321,In-flight souvenir 1,2,5/12/2011 17:24,12.46,,United Kingdom
580730,79321,In-flight souvenir 1,1,5/12/2011 17:28,12.46,,United Kingdom
C580747,79321,In-flight souvenir 1,-1,6/12/2011 9:46,5.75,17611,United Kingdom
580763,79321,In-flight souvenir 1,96,6/12/2011 10:36,4.95,16013,United Kingdom
580885,79321,In-flight souvenir 1,72,6/12/2011 12:23,4.95,16353,United Kingdom
580974,79321,In-flight souvenir 1,4,6/12/2011 15:17,5.75,14293,United Kingdom
581019,79321,In-flight souvenir 1,8,7/12/2011 10:11,5.75,14794,United Kingdom
581023,79321,In-flight souvenir 1,3,7/12/2011 10:35,12.46,,United Kingdom
581059,79321,In-flight souvenir 1,4,7/12/2011 11:12,5.75,13267,United Kingdom
581194,79321,In-flight souvenir 1,4,7/12/2011 17:17,5.75,15298,United Kingdom
581217,79321,In-flight souvenir 1,2,8/12/2011 9:20,12.46,,United Kingdom
581219,79321,In-flight souvenir 1,2,8/12/2011 9:28,12.46,,United Kingdom
581238,79321,In-flight souvenir 1,7,8/12/2011 10:53,12.46,,United Kingdom
581334,79321,In-flight souvenir 1,24,8/12/2011 12:07,4.95,17841,United Kingdom
581407,79321,In-flight souvenir 1,2,8/12/2011 13:59,5.75,13263,United Kingdom
581413,79321,In-flight souvenir 1,4,8/12/2011 14:39,5.75,16833,United Kingdom
581419,79321,In-flight souvenir 1,12,8/12/2011 15:03,5.75,15484,United Kingdom
581492,79321,In-flight souvenir 1,1,9/12/2011 10:03,12.46,,United Kingdom
581498,79321,In-flight souvenir 1,10,9/12/2011 10:26,12.46,,United Kingdom
581580,79321,In-flight souvenir 1,2,9/12/2011 12:20,5.75,12748,United Kingdom
547205,79164,In-flight souvenir 1,12,21/3/2011 14:00,1.65,16558,United Kingdom
548520,79164,In-flight souvenir 1,48,31/3/2011 16:40,0.39,13126,United Kingdom
549628,79164,In-flight souvenir 1,48,11/4/2011 11:43,0.39,13798,United Kingdom
549943,79164,In-flight souvenir 1,6,13/4/2011 12:09,0.39,13544,United Kingdom
549943,79164,In-flight souvenir 1,6,13/4/2011 12:09,0.39,13544,United Kingdom
549981,79164,In-flight souvenir 1,6,13/4/2011 15:49,0.39,16348,United Kingdom
574883,79164,In-flight souvenir 1,18,7/11/2011 13:56,0.39,14623,United Kingdom
548520,79163,In-flight souvenir 1,48,31/3/2011 16:40,0.39,13126,United Kingdom
548735,79163,In-flight souvenir 1,12,4/4/2011 10:52,0.39,15039,United Kingdom
549628,79163,In-flight souvenir 1,48,11/4/2011 11:43,0.39,13798,United Kingdom
549981,79163,In-flight souvenir 1,6,13/4/2011 15:49,0.39,16348,United Kingdom
547035,78033,In-flight souvenir 1,2,20/3/2011 10:33,5.95,13911,United Kingdom
549693,78033,In-flight souvenir 1,12,11/4/2011 13:43,4.25,14696,United Kingdom
546896,75178,In-flight souvenir 1,1,17/3/2011 18:24,2.46,,United Kingdom
547498,75178,In-flight souvenir 1,1,23/3/2011 12:24,1.25,15021,United Kingdom
548176,75178,In-flight souvenir 1,3,29/3/2011 14:20,1.25,13439,United Kingdom
580956,75178,In-flight souvenir 1,1,6/12/2011 14:23,1.25,17841,United Kingdom
579161,75011,In-flight souvenir 1,1,28/11/2011 13:56,0.79,17379,United Kingdom
546849,72819,In-flight souvenir 1,1,17/3/2011 13:13,2.55,13623,United Kingdom
547225,72819,In-flight souvenir 1,3,21/3/2011 15:20,2.55,,United Kingdom
547382,72819,In-flight souvenir 1,3,22/3/2011 15:31,2.55,15457,United Kingdom
547547,72819,In-flight souvenir 1,1,23/3/2011 15:30,4.96,,United Kingdom
575477,72819,In-flight souvenir 1,1,9/11/2011 16:14,4.96,,United Kingdom
576642,72819,In-flight souvenir 1,6,16/11/2011 9:59,2.55,12963,United Kingdom
578344,72819,In-flight souvenir 1,1,24/11/2011 9:21,4.96,,United Kingdom
579508,72819,In-flight souvenir 1,1,29/11/2011 16:33,4.96,,United Kingdom
580398,72819,In-flight souvenir 1,12,4/12/2011 11:32,1.25,14354,United Kingdom
580528,72819,In-flight souvenir 1,12,4/12/2011 15:28,1.25,14911,EIRE
580639,72819,In-flight souvenir 1,2,5/12/2011 12:46,1.25,17254,United Kingdom
580654,72819,In-flight souvenir 1,1,5/12/2011 13:37,1.25,15854,United Kingdom
580819,72819,In-flight souvenir 1,12,6/12/2011 11:30,1.25,15318,United Kingdom
580880,72819,In-flight souvenir 1,12,6/12/2011 12:19,1.25,14121,United Kingdom
581433,72819,In-flight souvenir 1,12,8/12/2011 15:54,1.25,14911,EIRE
581474,72819,In-flight souvenir 1,1,8/12/2011 20:01,1.25,12748,United Kingdom
573734,72818,In-flight souvenir 1,-26,31/10/2011 17:19,0,,United Kingdom
547788,72818,In-flight souvenir 1,1,25/3/2011 12:00,1.63,,United Kingdom
573576,72818,In-flight souvenir 1,3,31/10/2011 14:09,1.63,14096,United Kingdom
573726,72817,In-flight souvenir 1,-67,31/10/2011 17:18,0,,United Kingdom
577037,72817,In-flight souvenir 1,4,17/11/2011 13:27,0,,United Kingdom
574740,72783,In-flight souvenir 1,12,6/11/2011 16:07,2.1,12357,Switzerland
581381,72783,In-flight souvenir 1,4,8/12/2011 12:54,2.1,16933,United Kingdom
548864,72780,In-flight souvenir 1,2,4/4/2011 14:00,0.85,15756,United Kingdom
549569,72780,In-flight souvenir 1,3,10/4/2011 15:15,0.85,15547,United Kingdom
574740,72780,In-flight souvenir 1,12,6/11/2011 16:07,0.85,12357,Switzerland
577337,72780,In-flight souvenir 1,1,18/11/2011 14:51,0.85,15494,United Kingdom
580272,72780,In-flight souvenir 1,2,2/12/2011 12:52,0.85,15547,United Kingdom
581381,72780,In-flight souvenir 1,4,8/12/2011 12:54,0.85,16933,United Kingdom
546314,72741,In-flight souvenir 1,9,10/3/2011 19:05,1.45,16808,United Kingdom
546315,72741,In-flight souvenir 1,9,11/3/2011 8:31,1.45,16558,United Kingdom
546848,72741,In-flight souvenir 1,9,17/3/2011 12:53,1.45,13533,United Kingdom
546891,72741,In-flight souvenir 1,3,17/3/2011 18:18,2.76,,United Kingdom
547076,72741,In-flight souvenir 1,9,20/3/2011 14:37,1.45,15140,United Kingdom
547084,72741,In-flight souvenir 1,18,20/3/2011 15:24,1.45,17690,United Kingdom
547200,72741,In-flight souvenir 1,18,21/3/2011 13:01,1.45,16036,United Kingdom
547248,72741,In-flight souvenir 1,3,22/3/2011 9:23,2.76,,United Kingdom
547514,72741,In-flight souvenir 1,9,23/3/2011 14:00,1.45,17486,United Kingdom
547649,72741,In-flight souvenir 1,9,24/3/2011 12:02,1.45,18118,United Kingdom
547790,72741,In-flight souvenir 1,9,25/3/2011 12:04,1.45,12545,Spain
547860,72741,In-flight souvenir 1,9,27/3/2011 12:21,1.45,17625,United Kingdom
547862,72741,In-flight souvenir 1,9,27/3/2011 12:54,1.45,12841,United Kingdom
547897,72741,In-flight souvenir 1,9,28/3/2011 11:36,1.45,12792,Portugal
547907,72741,In-flight souvenir 1,9,28/3/2011 12:18,1.45,15083,United Kingdom
548194,72741,In-flight souvenir 1,3,29/3/2011 15:30,2.76,,United Kingdom
548338,72741,In-flight souvenir 1,9,30/3/2011 14:08,1.45,16558,United Kingdom
548400,72741,In-flight souvenir 1,9,30/3/2011 17:33,1.45,17400,United Kingdom
548663,72741,In-flight souvenir 1,3,1/4/2011 14:44,2.76,,United Kingdom
548674,72741,In-flight souvenir 1,4,1/4/2011 16:38,1.45,,United Kingdom
C548723,72741,In-flight souvenir 1,-3,4/4/2011 9:02,1.45,15874,United Kingdom
548801,72741,In-flight souvenir 1,72,4/4/2011 12:44,1.25,15289,United Kingdom
548968,72741,In-flight souvenir 1,72,5/4/2011 10:58,1.25,12744,Singapore
549238,72741,In-flight souvenir 1,9,7/4/2011 11:30,1.45,14667,United Kingdom
549372,72741,In-flight souvenir 1,9,8/4/2011 11:28,1.45,14958,United Kingdom
549567,72741,In-flight souvenir 1,9,10/4/2011 15:07,1.45,13632,United Kingdom
549569,72741,In-flight souvenir 1,9,10/4/2011 15:15,1.45,15547,United Kingdom
549714,72741,In-flight souvenir 1,2,11/4/2011 14:13,1.45,,United Kingdom
549714,72741,In-flight souvenir 1,2,11/4/2011 14:13,1.45,,United Kingdom
549729,72741,In-flight souvenir 1,9,11/4/2011 16:17,1.45,13634,United Kingdom
573291,72741,In-flight souvenir 1,9,28/10/2011 14:51,1.45,16554,United Kingdom
573328,72741,In-flight souvenir 1,9,30/10/2011 11:09,1.45,16601,United Kingdom
574076,72741,In-flight souvenir 1,3,2/11/2011 15:38,2.76,,United Kingdom
574088,72741,In-flight souvenir 1,9,3/11/2011 8:56,1.45,18044,United Kingdom
574298,72741,In-flight souvenir 1,3,3/11/2011 15:56,2.76,,United Kingdom
574690,72741,In-flight souvenir 1,9,6/11/2011 13:11,1.45,12638,Sweden
574725,72741,In-flight souvenir 1,9,6/11/2011 14:50,1.45,15883,United Kingdom
574740,72741,In-flight souvenir 1,72,6/11/2011 16:07,1.25,12357,Switzerland
574856,72741,In-flight souvenir 1,9,7/11/2011 12:06,2.76,,United Kingdom
575729,72741,In-flight souvenir 1,9,10/11/2011 19:49,1.45,17932,United Kingdom
575739,72741,In-flight souvenir 1,3,11/11/2011 9:05,2.76,,United Kingdom
575941,72741,In-flight souvenir 1,9,13/11/2011 11:39,1.45,16438,United Kingdom
575959,72741,In-flight souvenir 1,9,13/11/2011 12:27,1.45,14547,United Kingdom
575978,72741,In-flight souvenir 1,72,13/11/2011 13:27,1.25,15903,United Kingdom
576201,72741,In-flight souvenir 1,9,14/11/2011 12:18,1.45,14606,United Kingdom
576345,72741,In-flight souvenir 1,9,14/11/2011 15:37,1.45,12374,Austria
576349,72741,In-flight souvenir 1,18,14/11/2011 15:41,1.45,16519,United Kingdom
576403,72741,In-flight souvenir 1,9,15/11/2011 10:56,1.45,15214,United Kingdom
576503,72741,In-flight souvenir 1,9,15/11/2011 11:56,1.45,17540,United Kingdom
576876,72741,In-flight souvenir 1,9,16/11/2011 16:42,1.45,16804,United Kingdom
576897,72741,In-flight souvenir 1,45,17/11/2011 8:41,1.45,17828,Malta
577034,72741,In-flight souvenir 1,27,17/11/2011 13:16,1.45,12847,United Kingdom
577077,72741,In-flight souvenir 1,8,17/11/2011 15:16,1.45,17799,United Kingdom
577148,72741,In-flight souvenir 1,72,18/11/2011 9:43,1.25,13941,United Kingdom
577411,72741,In-flight souvenir 1,9,20/11/2011 11:00,1.45,17387,United Kingdom
577506,72741,TRAVEL INSURANCE PROVIDER 3,9,20/11/2011 12:40,1.45,13212,United Kingdom
578038,72741,TRAVEL INSURANCE PROVIDER 3,72,22/11/2011 14:10,1.25,14251,United Kingdom
578041,72741,TRAVEL INSURANCE PROVIDER 3,9,22/11/2011 14:23,1.45,17338,United Kingdom
578088,72741,TRAVEL INSURANCE PROVIDER 3,9,22/11/2011 16:47,1.45,16376,United Kingdom
578121,72741,TRAVEL INSURANCE PROVIDER 3,9,23/11/2011 10:23,1.45,14547,United Kingdom
C578274,72741,TRAVEL INSURANCE PROVIDER 3,-3,23/11/2011 13:42,1.45,17828,Malta
578314,72741,TRAVEL INSURANCE PROVIDER 3,9,23/11/2011 16:33,1.45,13350,United Kingdom
578535,72741,TRAVEL INSURANCE PROVIDER 3,18,24/11/2011 14:52,1.45,13207,United Kingdom
578685,72741,TRAVEL INSURANCE PROVIDER 3,72,25/11/2011 9:07,1.25,16779,United Kingdom
578816,72741,TRAVEL INSURANCE PROVIDER 3,63,25/11/2011 13:44,1.45,14111,United Kingdom
578833,72741,TRAVEL INSURANCE PROVIDER 3,6,25/11/2011 15:23,2.76,,United Kingdom
578901,72741,TRAVEL INSURANCE PROVIDER 3,9,27/11/2011 11:47,1.45,17812,United Kingdom
579167,72741,TRAVEL INSURANCE PROVIDER 3,9,28/11/2011 14:06,1.45,16800,United Kingdom
579269,72741,TRAVEL INSURANCE PROVIDER 3,72,29/11/2011 9:48,1.25,14601,United Kingdom
579352,72741,TRAVEL INSURANCE PROVIDER 3,9,29/11/2011 11:48,1.45,,United Kingdom
579391,72741,TRAVEL INSURANCE PROVIDER 3,72,29/11/2011 12:07,1.25,14251,United Kingdom
579471,72741,TRAVEL INSURANCE PROVIDER 3,3,29/11/2011 15:08,2.76,,United Kingdom
579885,72741,TRAVEL INSURANCE PROVIDER 3,9,30/11/2011 17:37,1.45,15444,United Kingdom
C579929,72741,TRAVEL INSURANCE PROVIDER 3,-3,1/12/2011 9:34,1.45,17828,Malta
580059,72741,TRAVEL INSURANCE PROVIDER 3,18,1/12/2011 13:22,1.45,17768,United Kingdom
580136,72741,TRAVEL INSURANCE PROVIDER 3,9,1/12/2011 19:42,1.45,17841,United Kingdom
580304,72741,TRAVEL INSURANCE PROVIDER 3,18,2/12/2011 14:25,1.45,18055,United Kingdom
580399,72741,TRAVEL INSURANCE PROVIDER 3,18,4/12/2011 11:45,1.45,13471,United Kingdom
581149,72741,TRAVEL INSURANCE PROVIDER 3,9,7/12/2011 14:12,1.45,15471,United Kingdom
581192,72741,TRAVEL INSURANCE PROVIDER 3,9,7/12/2011 17:05,1.45,15883,United Kingdom
581193,72741,TRAVEL INSURANCE PROVIDER 3,9,7/12/2011 17:05,1.45,17097,Spain
581404,72741,TRAVEL INSURANCE PROVIDER 3,9,8/12/2011 13:47,1.45,13680,United Kingdom
581492,72741,TRAVEL INSURANCE PROVIDER 3,3,9/12/2011 10:03,2.76,,United Kingdom
546275,72232,TRAVEL INSURANCE PROVIDER 3,48,10/3/2011 15:06,0.19,13126,United Kingdom
546422,72232,TRAVEL INSURANCE PROVIDER 3,12,13/3/2011 11:38,0.19,15547,United Kingdom
546498,72232,TRAVEL INSURANCE PROVIDER 3,9,14/3/2011 11:44,0.19,15493,United Kingdom
573486,72232,TRAVEL INSURANCE PROVIDER 3,48,31/10/2011 11:40,0.19,13186,United Kingdom
574317,72232,TRAVEL INSURANCE PROVIDER 3,48,3/11/2011 18:49,0.19,17078,United Kingdom
574720,72232,TRAVEL INSURANCE PROVIDER 3,12,6/11/2011 14:39,0.19,14547,United Kingdom
574839,72232,TRAVEL INSURANCE PROVIDER 3,12,7/11/2011 11:40,0.19,15493,United Kingdom
575941,72232,TRAVEL INSURANCE PROVIDER 3,4,13/11/2011 11:39,0.19,16438,United Kingdom
575959,72232,TRAVEL INSURANCE PROVIDER 3,12,13/11/2011 12:27,0.19,14547,United Kingdom
576911,72232,TRAVEL INSURANCE PROVIDER 3,12,17/11/2011 10:01,0.19,17461,United Kingdom
577300,72232,TRAVEL INSURANCE PROVIDER 3,24,18/11/2011 12:53,0.19,16924,United Kingdom
577532,72232,TRAVEL INSURANCE PROVIDER 3,12,20/11/2011 14:01,0.19,16666,United Kingdom
577534,72232,TRAVEL INSURANCE PROVIDER 3,36,20/11/2011 14:05,0.19,18127,United Kingdom
579168,72232,TRAVEL INSURANCE PROVIDER 3,12,28/11/2011 14:12,0.19,17806,United Kingdom
579692,72232,TRAVEL INSURANCE PROVIDER 3,144,30/11/2011 14:05,0.19,12433,Norway
581476,72232,TRAVEL INSURANCE PROVIDER 3,144,9/12/2011 8:48,0.19,12433,Norway
548512,72134,TRAVEL INSURANCE PROVIDER 3,4,31/3/2011 15:54,0.85,14410,United Kingdom
573373,72134,TRAVEL INSURANCE PROVIDER 3,2,30/10/2011 13:37,0.85,14684,United Kingdom
581217,72134,TRAVEL INSURANCE PROVIDER 3,4,8/12/2011 9:20,1.63,,United Kingdom
547083,72133,TRAVEL INSURANCE PROVIDER 3,1,20/3/2011 15:21,1.25,15452,United Kingdom
547083,72133,TRAVEL INSURANCE PROVIDER 3,4,20/3/2011 15:21,1.25,15452,United Kingdom
573373,72133,TRAVEL INSURANCE PROVIDER 3,2,30/10/2011 13:37,1.25,14684,United Kingdom
578531,72133,TRAVEL INSURANCE PROVIDER 3,5,24/11/2011 14:40,1.25,17364,United Kingdom
578781,72133,TRAVEL INSURANCE PROVIDER 3,1,25/11/2011 11:54,1.25,15872,United Kingdom
580299,72133,TRAVEL INSURANCE PROVIDER 3,6,2/12/2011 13:58,1.25,14023,United Kingdom
581217,72133,TRAVEL INSURANCE PROVIDER 3,2,8/12/2011 9:20,2.46,,United Kingdom
575073,72132,TRAVEL INSURANCE PROVIDER 3,3,8/11/2011 13:10,1.95,13975,United Kingdom
576189,72132,TRAVEL INSURANCE PROVIDER 3,2,14/11/2011 11:33,1.95,14684,United Kingdom
578531,72132,TRAVEL INSURANCE PROVIDER 3,1,24/11/2011 14:40,1.95,17364,United Kingdom
578781,72132,TRAVEL INSURANCE PROVIDER 3,1,25/11/2011 11:54,1.95,15872,United Kingdom
578949,72132,TRAVEL INSURANCE PROVIDER 3,1,27/11/2011 14:30,1.95,14954,United Kingdom
547083,72131,TRAVEL INSURANCE PROVIDER 3,1,20/3/2011 15:21,1.95,15452,United Kingdom
573373,72131,TRAVEL INSURANCE PROVIDER 3,1,30/10/2011 13:37,1.95,14684,United Kingdom
578292,72131,TRAVEL INSURANCE PROVIDER 3,3,23/11/2011 14:35,1.95,13174,United Kingdom
578703,72131,TRAVEL INSURANCE PROVIDER 3,4,25/11/2011 11:02,1.95,17385,United Kingdom
546525,72130,TRAVEL INSURANCE PROVIDER 3,36,14/3/2011 12:58,0.53,14733,United Kingdom
548696,72130,TRAVEL INSURANCE PROVIDER 3,12,3/4/2011 10:10,0.65,17243,United Kingdom
548739,72130,TRAVEL INSURANCE PROVIDER 3,4,4/4/2011 11:28,0.65,15493,United Kingdom
573373,72130,TRAVEL INSURANCE PROVIDER 3,2,30/10/2011 13:37,0.65,14684,United Kingdom
575481,72130,TRAVEL INSURANCE PROVIDER 3,6,9/11/2011 16:28,0.65,15679,United Kingdom
